"REF_DATE","GEO","DGUID","Business characteristics","Use of artificial intelligence (AI) by businesses or organizations in producing goods or delivering services over the last 12 months","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025","British Columbia","2021A000259","Ownership by visible minority, West Asian","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671085771","11.52.14","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, West Asian","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671085772","11.52.15","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, West Asian","Type of AI application used, robotics process automation","Percent","239","units","0","v1671085773","11.52.16","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, West Asian","Type of AI application used, biometrics","Percent","239","units","0","v1671085774","11.52.17","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, West Asian","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671085775","11.52.18","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, West Asian","Type of AI application used, other type","Percent","239","units","0","v1671085776","11.52.19","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, West Asian","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671085778","11.52.20","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Korean","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671085786","11.53.1","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Korean","Type of AI application used, machine learning","Percent","239","units","0","v1671085797","11.53.2","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Korean","Type of AI application used, natural language processing","Percent","239","units","0","v1671085799","11.53.3","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Korean","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671085800","11.53.4","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Korean","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671085801","11.53.5","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Korean","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671085802","11.53.6","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Korean","Type of AI application used, large language models","Percent","239","units","0","v1671085803","11.53.7","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Korean","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671085804","11.53.8","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Korean","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671085805","11.53.9","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Korean","Type of AI application used, neural network","Percent","239","units","0","v1671085787","11.53.10","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Korean","Type of AI application used, augmented reality","Percent","239","units","0","v1671085788","11.53.11","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Korean","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671085789","11.53.12","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Korean","Type of AI application used, deep learning","Percent","239","units","0","v1671085790","11.53.13","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Korean","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671085791","11.53.14","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Korean","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671085792","11.53.15","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Korean","Type of AI application used, robotics process automation","Percent","239","units","0","v1671085793","11.53.16","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Korean","Type of AI application used, biometrics","Percent","239","units","0","v1671085794","11.53.17","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Korean","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671085795","11.53.18","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Korean","Type of AI application used, other type","Percent","239","units","0","v1671085796","11.53.19","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Korean","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671085798","11.53.20","100.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Japanese","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671085806","11.54.1","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Japanese","Type of AI application used, machine learning","Percent","239","units","0","v1671085817","11.54.2","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Japanese","Type of AI application used, natural language processing","Percent","239","units","0","v1671085819","11.54.3","100.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Japanese","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671085820","11.54.4","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Japanese","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671085821","11.54.5","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Japanese","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671085822","11.54.6","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Japanese","Type of AI application used, large language models","Percent","239","units","0","v1671085823","11.54.7","100.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Japanese","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671085824","11.54.8","0.0","A","","","1"
